2023-10-05 12:02:07 
Array
(
    [a] => 1
)

2023-10-05 12:38:43 
Array
(
    [a] => 1
)
 192.168.9.126
2023-10-05 12:41:02 
test	192.168.9.126
2023-10-05 12:42:10 	test	192.168.9.126
2023-10-05 12:48:29 	test	192.168.9.126	Десктоп
2024-01-07 20:22:16 	Создан заказ	95.153.178.84	Мобильный	Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36
2024-01-07 21:20:10 	Создан заказ	193.233.122.61	Десктоп	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0
2024-01-07 21:20:13 	Создан заказ	193.233.122.61	Десктоп	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0
2024-01-07 21:28:52 	Создан заказ	193.233.122.61	Десктоп	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0
2024-01-07 21:30:32 	Создан заказ	193.233.122.61	Десктоп	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0
2024-01-07 21:30:33 	Создан заказ	193.233.122.61	Десктоп	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0
2024-01-07 21:30:43 	Создан заказ	193.233.122.61	Десктоп	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0
2024-01-07 21:31:40 	Создан заказ	193.233.122.61	Десктоп	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0
2024-01-07 21:31:42 	Создан заказ	193.233.122.61	Десктоп	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0
2024-01-07 21:31:48 	Создан заказ	193.233.122.61	Десктоп	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0
2024-01-07 22:12:19 	Создан заказ	37.78.198.24	Мобильный	Mozilla/5.0 (iPhone; CPU iPhone OS 16_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1
2024-01-07 22:12:42 	Создан заказ	37.78.198.24	Мобильный	Mozilla/5.0 (iPhone; CPU iPhone OS 16_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1
2024-01-07 22:12:50 	Создан заказ	37.78.198.24	Мобильный	Mozilla/5.0 (iPhone; CPU iPhone OS 16_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1
2024-01-08 01:39:16 	Создан заказ	188.170.194.2	Мобильный	Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36
2024-01-08 01:39:23 	Создан заказ	188.170.194.2	Мобильный	Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36
2024-01-08 01:39:32 	Создан заказ	188.170.194.2	Мобильный	Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36
2024-01-08 10:39:03 	Whatsapp	95.153.160.254	Мобильный	Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1.2 Mobile/15E148 Safari/604.1
2024-01-08 11:06:58 	Создан заказ	95.153.177.96	Мобильный	Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36
2024-01-08 12:55:31 	Whatsapp	91.232.147.34	Мобильный	Mozilla/5.0 (Linux; arm_64; Android 10; YAL-L41) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.5993.594 YaApp_Android/23.114.1 YaSearchBrowser/23.114.1 BroPP/1.0 SA/3 Mobile Safari/537.36
2024-01-08 15:00:57 	Создан заказ	45.137.113.245	Мобильный	Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36
2024-01-08 15:01:09 	Создан заказ	45.137.113.245	Мобильный	Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36
2024-01-08 15:01:12 	Создан заказ	45.137.113.245	Мобильный	Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36
2024-01-08 15:34:20 	Создан заказ	85.249.171.180	Мобильный	Mozilla/5.0 (Linux; arm_64; Android 13; SM-G991B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.5993.745 YaApp_Android/23.112.1 YaSearchBrowser/23.112.1 BroPP/1.0 SA/3 Mobile Safari/537.36
2024-01-08 15:34:31 	Создан заказ	85.249.171.180	Мобильный	Mozilla/5.0 (Linux; arm_64; Android 13; SM-G991B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.5993.745 YaApp_Android/23.112.1 YaSearchBrowser/23.112.1 BroPP/1.0 SA/3 Mobile Safari/537.36
2024-01-08 15:34:33 	Создан заказ	85.249.171.180	Мобильный	Mozilla/5.0 (Linux; arm_64; Android 13; SM-G991B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.5993.745 YaApp_Android/23.112.1 YaSearchBrowser/23.112.1 BroPP/1.0 SA/3 Mobile Safari/537.36
2024-01-08 18:25:20 	Создан заказ	46.18.206.81	Мобильный	Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36
2024-01-08 18:25:29 	Создан заказ	46.18.206.81	Мобильный	Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36
2024-01-08 18:28:01 	Создан заказ	46.18.206.81	Мобильный	Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36
2024-01-08 18:28:11 	Создан заказ	46.18.206.81	Мобильный	Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36
2024-01-08 18:28:17 	Создан заказ	46.18.206.81	Мобильный	Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36
2024-01-08 18:44:42 	Создан заказ	95.153.163.171	Мобильный	Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36
2024-01-08 18:45:06 	Создан заказ	95.153.163.171	Мобильный	Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36
2024-01-08 18:45:16 	Создан заказ	95.153.163.171	Мобильный	Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36
2024-01-08 19:36:47 	Создан заказ	85.174.201.81	Десктоп	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 YaBrowser/23.11.0.0 Safari/537.36
2024-01-08 19:36:58 	Создан заказ	85.174.201.81	Десктоп	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 YaBrowser/23.11.0.0 Safari/537.36
2024-01-08 19:37:03 	Создан заказ	85.174.201.81	Десктоп	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 YaBrowser/23.11.0.0 Safari/537.36
2024-01-08 19:39:05 	Создан заказ	85.174.201.81	Десктоп	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 YaBrowser/23.11.0.0 Safari/537.36
2024-01-08 19:39:21 	Создан заказ	85.174.201.81	Десктоп	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 YaBrowser/23.11.0.0 Safari/537.36
2024-01-09 09:02:59 	Создан заказ	185.134.234.63	Десктоп	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-09 09:03:26 	Создан заказ	185.134.234.63	Десктоп	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-09 10:43:11 	Создан заказ	185.134.232.148	Десктоп	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 YaBrowser/23.11.0.0 Safari/537.36
2024-01-09 10:44:06 	Создан заказ	185.134.232.148	Десктоп	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 YaBrowser/23.11.0.0 Safari/537.36
2024-01-09 10:45:03 	Создан заказ	185.134.232.148	Десктоп	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 YaBrowser/23.11.0.0 Safari/537.36
2024-01-09 11:23:19 	Создан заказ	95.25.171.169	Десктоп	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 Edg/120.0.0.0
2024-01-09 11:23:33 	Создан заказ	95.25.171.169	Десктоп	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 Edg/120.0.0.0
2024-01-09 11:23:48 	Создан заказ	95.25.171.169	Десктоп	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 Edg/120.0.0.0
2024-01-09 11:24:01 	Создан заказ	95.25.171.169	Десктоп	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 Edg/120.0.0.0
2024-01-09 11:30:55 	Создан заказ	85.249.160.53	Мобильный	Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36
2024-01-09 11:31:11 	Создан заказ	85.249.160.53	Мобильный	Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36
2024-01-09 11:32:09 	Создан заказ	85.249.160.53	Мобильный	Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36
2024-01-09 12:26:34 	Создан заказ	193.233.120.45	Десктоп	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-09 12:56:16 	Создан заказ	193.233.120.45	Десктоп	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-09 12:56:19 	Создан заказ	193.233.120.45	Десктоп	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-09 12:56:23 	Создан заказ	193.233.120.45	Десктоп	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-09 12:56:31 	Создан заказ	193.233.120.45	Десктоп	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-09 12:56:35 	Создан заказ	193.233.120.45	Десктоп	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-09 13:25:24 	Создан заказ	95.153.180.123	Мобильный	Mozilla/5.0 (iPhone; CPU iPhone OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1
2024-01-09 13:25:28 	Создан заказ	95.153.180.123	Мобильный	Mozilla/5.0 (iPhone; CPU iPhone OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1
2024-01-09 13:36:15 	Создан заказ	193.233.120.45	Десктоп	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-09 13:38:23 	Создан заказ	193.233.120.45	Десктоп	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-09 13:38:44 	Создан заказ	193.233.120.45	Десктоп	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-09 13:59:08 	zakazatZvonok	176.59.64.81	Мобильный	Mozilla/5.0 (Linux; arm_64; Android 13; 2201116PG) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.5993.98 YaBrowser/23.11.5.98.00 SA/3 Mobile Safari/537.36
2024-01-09 13:59:09 	zakazatZvonok	176.59.64.81	Мобильный	Mozilla/5.0 (Linux; arm_64; Android 13; 2201116PG) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.5993.98 YaBrowser/23.11.5.98.00 SA/3 Mobile Safari/537.36
2024-01-09 14:17:25 	Создан заказ	193.233.120.45	Десктоп	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-09 15:09:13 	Whatsapp	178.155.5.253	Десктоп	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1.2 Safari/605.1.15
2024-01-09 15:10:03 	Whatsapp	178.155.5.253	Десктоп	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1.2 Safari/605.1.15
2024-01-09 16:09:46 	Whatsapp	80.240.61.100	Десктоп	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36
2024-01-09 18:55:41 	Создан заказ	85.174.198.253	Десктоп	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-09 18:55:49 	Создан заказ	85.174.198.253	Десктоп	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-09 18:56:00 	Создан заказ	85.174.198.253	Десктоп	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-09 18:56:15 	Создан заказ	85.174.198.253	Десктоп	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-09 20:29:05 	Создан заказ	185.52.134.32	Десктоп	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 OPR/106.0.0.0 (Edition Yx 05)
2024-01-09 20:30:20 	Создан заказ	185.52.134.32	Десктоп	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 OPR/106.0.0.0 (Edition Yx 05)
2024-01-09 20:30:39 	Создан заказ	185.52.134.32	Десктоп	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 OPR/106.0.0.0 (Edition Yx 05)
2024-01-09 21:08:20 	Создан заказ	62.183.127.173	Мобильный	Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36
2024-01-09 21:08:23 	Создан заказ	62.183.127.173	Мобильный	Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36
2024-01-09 21:08:40 	Создан заказ	62.183.127.173	Мобильный	Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36
2024-01-09 21:51:19 	Создан заказ	95.153.178.147	Мобильный	Mozilla/5.0 (Linux; arm_64; Android 13; RMX3630) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.5993.98 YaBrowser/23.11.5.98.00 SA/3 Mobile Safari/537.36
2024-01-09 21:51:39 	Создан заказ	95.153.178.147	Мобильный	Mozilla/5.0 (Linux; arm_64; Android 13; RMX3630) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.5993.98 YaBrowser/23.11.5.98.00 SA/3 Mobile Safari/537.36
2024-01-09 21:51:44 	Создан заказ	95.153.178.147	Мобильный	Mozilla/5.0 (Linux; arm_64; Android 13; RMX3630) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.5993.98 YaBrowser/23.11.5.98.00 SA/3 Mobile Safari/537.36
2024-01-10 00:18:08 	Создан заказ	37.78.122.187	Мобильный	Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36
2024-01-10 00:18:23 	Создан заказ	37.78.122.187	Мобильный	Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36
2024-01-10 00:18:35 	Создан заказ	37.78.122.187	Мобильный	Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36
2024-01-10 01:29:56 	Создан заказ	185.52.134.32	Десктоп	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 OPR/106.0.0.0 (Edition Yx 05)
2024-01-10 01:30:07 	Создан заказ	185.52.134.32	Десктоп	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 OPR/106.0.0.0 (Edition Yx 05)
2024-01-10 01:31:04 	Создан заказ	185.52.134.32	Десктоп	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 OPR/106.0.0.0 (Edition Yx 05)
2024-01-10 10:02:10 	Создан заказ	95.25.122.184	Десктоп	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-10 10:02:39 	Создан заказ	95.25.122.184	Десктоп	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-10 10:03:35 	Создан заказ	95.25.122.184	Десктоп	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
2024-01-10 12:20:57 	Создан заказ	80.240.49.209	Десктоп	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 YaBrowser/23.11.0.0 Safari/537.36
2024-01-10 12:21:29 	Создан заказ	80.240.49.209	Десктоп	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 YaBrowser/23.11.0.0 Safari/537.36
2024-01-10 12:27:39 	zakazatZvonok	46.18.202.88	Десктоп	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36 Edg/116.0.1938.81
2024-01-10 13:11:49 	Создан заказ	95.153.160.138	Мобильный	Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36
2024-01-10 13:12:12 	Создан заказ	95.153.160.138	Мобильный	Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36
2024-01-10 13:12:20 	Создан заказ	95.153.160.138	Мобильный	Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36
2024-01-10 13:38:24 	Создан заказ	95.153.176.144	Мобильный	Mozilla/5.0 (Linux; arm_64; Android 12; STG-LX1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.5993.712 YaSearchBrowser/23.111.1 BroPP/1.0 YaSearchApp/23.111.1 webOmni SA/3 Mobile Safari/537.36
2024-01-10 13:38:30 	Создан заказ	95.153.176.144	Мобильный	Mozilla/5.0 (Linux; arm_64; Android 12; STG-LX1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.5993.712 YaSearchBrowser/23.111.1 BroPP/1.0 YaSearchApp/23.111.1 webOmni SA/3 Mobile Safari/537.36
2024-01-10 13:38:40 	Создан заказ	95.153.176.144	Мобильный	Mozilla/5.0 (Linux; arm_64; Android 12; STG-LX1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.5993.712 YaSearchBrowser/23.111.1 BroPP/1.0 YaSearchApp/23.111.1 webOmni SA/3 Mobile Safari/537.36
2024-01-10 13:38:46 	Создан заказ	95.153.176.144	Мобильный	Mozilla/5.0 (Linux; arm_64; Android 12; STG-LX1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.5993.712 YaSearchBrowser/23.111.1 BroPP/1.0 YaSearchApp/23.111.1 webOmni SA/3 Mobile Safari/537.36
2024-01-10 14:15:26 	Whatsapp	31.216.180.154	Десктоп	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 YaBrowser/23.11.0.0 Safari/537.36
2024-01-10 14:36:51 	zakazatZvonok	178.35.24.239	Мобильный	Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36
2024-01-10 14:50:17 	Whatsapp	178.35.24.239	Мобильный	Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36
2024-01-10 14:56:23 	Создан заказ	85.249.165.57	Мобильный	Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36
2024-01-10 14:57:13 	Создан заказ	85.249.165.57	Мобильный	Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36
2024-01-10 15:00:05 	Whatsapp	185.174.129.254	Мобильный	Mozilla/5.0 (Linux; arm_64; Android 14; NE2215) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.5993.98 YaBrowser/23.11.5.98.00 SA/3 Mobile Safari/537.36
2024-01-10 15:15:49 	Whatsapp	46.29.12.32	Десктоп	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 YaBrowser/23.11.0.0 Safari/537.36
2024-01-10 15:15:55 	Создан заказ	85.249.175.90	Мобильный	Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36
